#{"t_start": 1641507745.9739182, "env_id": null}
r,l,t
10.558285,1001,12813.431863
8.840956,1001,12831.587593
8.786351,1001,12850.198118
5.838674,334,12856.549814
9.099366,644,12868.514142
9.708681,1001,12886.99398
7.698903,695,12899.779705
10.136286,1001,12917.718877
7.608766,279,12922.988133
-1.453144,1,12923.7697
16.126488,1001,12941.937499
10.52925,551,12952.064706
7.8814,683,12964.876055
19.641523,764,12978.574471
20.62436,1001,12996.893886
10.202192,1001,13015.64956
14.815819,1001,13034.123995
10.465998,1001,13052.574765
10.523612,1001,13071.22592
14.608795,1001,13089.570156
13.411614,1001,13107.524354
7.434303,320,13113.558117
13.285822,1001,13131.905749
11.052157,1001,13150.356901
19.469433,1001,13168.261525
10.769706,746,13182.118977
3.650215,152,13185.361463
4.036167,157,13188.582683
14.094689,1001,13207.350598
6.087773,233,13211.921809
8.224409,359,13218.488789
1.891041,90,13220.505136
26.9802,1001,13238.614038
29.617766,1001,13256.450423
15.204341,851,13272.052956
26.212283,1001,13290.055614
2.923573,117,13292.774287
22.701342,1001,13310.531499
5.717098,306,13316.704414
0.088505,1,13317.27248
13.18354,1001,13335.930804
20.048061,1001,13354.259276
10.759137,1001,13372.90028
15.333461,471,13381.447919
20.76786,1001,13399.795276
20.2226,1001,13417.765551
7.157352,402,13425.289966
10.138397,1001,13443.696588
2.048288,98,13445.94294
7.744295,265,13451.241101
13.432464,1001,13469.965674
18.637523,845,13485.610402
14.303862,880,13501.596222
9.358998,1001,13520.102465
9.855428,1001,13538.627189
11.03108,365,13545.487385
9.395556,372,13552.49317
14.481717,1001,13570.958567
10.268758,1001,13589.291454
11.992305,1001,13607.910794
20.251626,1001,13626.086731
11.194595,1001,13645.011193
8.378583,402,13652.690753
12.693488,1001,13670.89158
4.017796,145,13673.991829
8.763482,305,13680.10252
15.148943,1001,13697.888663
8.921119,1001,13716.770267
6.566698,301,13722.553334
22.514346,821,13737.437064
12.207582,1001,13755.782204
26.514021,1001,13773.63609
4.990856,187,13777.314082
5.305943,186,13781.087403
16.50693,951,13798.799829
13.19151,1001,13817.460757
9.540734,1001,13835.746318
9.653194,320,13842.148641
6.785436,213,13846.36533
19.699891,916,13862.791713
19.954584,877,13878.84593
18.406825,1001,13897.340274
13.527732,796,13911.829201
20.526422,1001,13930.111791
14.603817,1001,13948.414516
5.203763,419,13956.244833
18.106094,1001,13974.053542
13.734684,508,13983.563727
7.344119,327,13990.156138
8.937361,1001,14008.654675
11.056725,569,14019.204262
13.945165,1001,14037.086305
2.933973,232,14041.622767
6.286147,292,14047.229922
13.032896,1001,14065.679878
1.968452,121,14068.248423
18.554767,1001,14086.326486
8.284103,1001,14104.589805
12.472896,1001,14122.819157
9.625499,1001,14141.239659
6.386413,247,14146.060722
2.351658,159,14149.339142
9.989864,503,14158.619185
25.039259,1001,14176.898374
17.82823,891,14193.281326
4.1777,149,14196.348497
4.858613,248,14201.281874
17.770182,527,14210.809083
14.02551,669,14223.140675
13.11416,1001,14241.894614
10.198975,1001,14259.991391
19.174062,1001,14278.397565
7.781528,280,14283.706816
11.965593,413,14291.810039
8.089508,269,14297.235033
2.894893,112,14299.639608
10.749191,1001,14317.983577
12.640731,614,14329.296258
12.644314,1001,14347.969012
12.356698,390,14355.308671
23.193715,1001,14373.416394
18.536128,1001,14391.610682
10.751317,1001,14410.397343
10.320894,1001,14429.094759
13.573831,454,14437.555473
7.949107,796,14451.851215
9.52909,331,14458.27389
10.153833,1001,14477.095052
13.87899,700,14490.244297
20.431345,934,14507.308967
6.039598,326,14513.556825
9.880904,823,14528.776953
2.907064,139,14531.940637
10.151626,874,14548.398718
17.495963,1001,14566.765639
8.455387,1001,14585.21769
2.849138,119,14587.765689
7.550962,251,14592.983313
15.351346,1001,14611.910292
19.434839,959,14629.435792
10.008612,339,14635.858999
10.164474,1001,14654.529934
9.017219,1001,14672.693771
9.058435,789,14687.080344
8.920772,1001,14705.608275
6.073376,484,14714.58476
10.834136,416,14722.616505
-3.379935,1,14723.128266
9.937892,754,14737.020006
3.351226,277,14742.366876
19.093176,1001,14760.590217
11.819843,1001,14778.524184
20.231826,929,14795.633288
24.470185,1001,14813.863619
4.758425,325,14820.171686
9.679014,665,14832.375117
4.053089,205,14836.851948
10.747796,1001,14854.784142
3.38247,161,14858.086734
12.480536,1001,14876.582815
16.506156,1001,14894.998559
20.175664,1001,14913.033618
9.664487,339,14919.811638
7.601645,760,14933.894829
8.236543,535,14943.928108
14.624137,1001,14962.012879
9.844771,641,14973.928434
15.536761,1001,14991.808698
-1.162004,1,14992.332031
8.571396,1001,15010.428288
25.5087,1001,15028.538604
5.128486,350,15035.496249
10.800062,930,15052.585731
17.721228,1001,15070.952696
24.752179,1001,15088.647483
18.532218,565,15099.151883
6.089646,337,15105.72426
15.085411,854,15121.469841
8.371237,467,15130.254352
3.290713,133,15132.969615
12.445984,1001,15151.197405
4.366834,381,15158.393524
14.039124,1001,15176.709217
13.330205,970,15194.207589
13.362768,510,15203.945509
11.365105,705,15216.567772
15.326419,1001,15234.99736
6.67613,259,15240.026694
10.973282,1001,15258.407105
15.993032,1001,15276.726042
28.056447,1001,15295.065335
17.273047,520,15304.568577
13.76349,1001,15322.849597
17.177161,925,15339.688621
15.25251,1001,15357.977571
24.911643,900,15375.102571
3.79833,240,15379.88584
5.458073,318,15386.673627
9.502723,1001,15407.514372
14.800329,1001,15427.930212
14.212146,805,15444.293147
3.758947,303,15450.36659
13.824627,1001,15468.801223
18.205865,1001,15486.554502
15.542994,893,15502.8799
17.519397,753,15516.596475
4.770676,230,15521.219038
2.698208,161,15524.541368
8.059255,646,15536.910954
11.942104,1001,15554.876251
21.406329,1001,15573.289926
5.89915,199,15577.299508
13.641175,847,15592.807724
4.758382,237,15597.55872
0.068146,1,15598.106159
7.108365,408,15605.774179
15.864598,1001,15624.055248
3.287138,151,15627.218846
6.380286,394,15634.826338
10.165442,497,15644.015698
18.097228,1001,15662.048054
7.898988,300,15667.816469
13.012673,636,15679.88057
17.198765,1001,15698.462381
19.362193,1001,15716.946649
15.710764,1001,15734.861093
17.375481,953,15751.944995
8.945932,365,15758.917802
17.522973,1001,15777.128199
8.443417,269,15782.296822
7.476113,244,15787.107189
10.337147,1001,15805.458055
18.745082,1001,15823.038861
11.294166,1001,15840.805987
15.697389,634,15852.26102
13.507456,610,15863.756696
21.496047,1001,15881.564078
11.095234,1001,15900.011125
11.146315,1001,15918.081329
13.40599,937,15934.929719
11.653227,835,15950.187965
20.122585,1001,15967.852278
6.929369,219,15972.078237
10.497896,1001,15990.2946
15.137155,824,16005.424103
10.661982,630,16017.203906
4.896412,319,16023.059905
5.122596,324,16029.275793
13.266407,1001,16047.769575
5.594757,197,16051.681653
16.621314,979,16070.139079
25.401182,1001,16088.484357
17.747893,1001,16106.163912
7.827302,386,16113.506086
13.929337,1001,16132.447457
20.922144,903,16148.787506
4.120855,195,16152.718931
7.381215,245,16157.47225
22.012505,1001,16175.533885
18.379362,680,16188.260783
16.60982,746,16201.54213
10.931141,1001,16220.082511
13.33437,1001,16238.284822
12.030017,1001,16257.236719
9.799184,1001,16275.446602
12.414307,490,16284.513618
5.573534,190,16288.634433
9.861915,833,16304.3778
20.353721,1001,16322.766681
18.232898,1001,16340.996843
17.195797,1001,16359.118582
13.570433,436,16367.387851
15.860058,625,16379.298151
11.951929,1001,16397.74206
23.767773,1001,16415.856557
11.956481,1001,16433.427636
2.671559,298,16439.282162
19.00648,923,16456.112018
18.224746,1001,16474.030339
7.351541,265,16479.092121
11.459565,531,16488.754504
14.600042,914,16505.75588
8.530876,1001,16524.054678
11.244089,703,16536.839161
3.231219,146,16539.753692
22.599219,978,16556.485382
17.239935,900,16572.349265
12.270048,574,16583.336642
18.272352,659,16595.714152
15.440634,1001,16613.897979
12.771571,1001,16632.504325
7.282938,260,16637.731988
13.800878,719,16650.52561
27.990484,1001,16668.662899
10.841545,1001,16686.78665
9.091416,576,16697.69652
4.744047,337,16704.4202
18.556509,791,16718.754988
10.62727,1001,16737.014745
14.481529,1001,16755.166109
6.772995,712,16768.248443
30.394139,1001,16786.516796
4.86945,327,16792.744212
26.258752,1001,16810.963568
22.780372,1001,16829.037721
17.506932,1001,16846.997817
11.082255,1001,16865.619412
12.674217,1001,16884.598353
27.7641,1001,16902.27878
17.766239,1001,16920.687562
17.325739,513,16930.4381
22.042132,1001,16947.90437
4.053424,255,16953.016411
9.171739,1001,16971.408884
5.710933,235,16975.903349
15.078096,1001,16993.710184
12.674943,789,17008.383377
22.192879,1001,17026.29488
15.878101,1001,17045.366011
9.126589,1001,17063.40885
3.748653,161,17066.694529
6.835244,241,17071.761594
7.059571,553,17081.916678
6.447705,278,17087.299066
5.93308,287,17092.78727
14.0134,717,17105.661954
11.234448,1001,17124.432159
18.394181,923,17141.019091
4.137643,156,17144.223779
8.197936,342,17150.967631
15.431487,1001,17169.360624
8.548404,639,17181.587752
7.433809,559,17192.121343
5.486498,376,17199.326911
18.268819,1001,17217.461443
8.152489,316,17223.33943
4.893759,229,17228.090384
10.119623,1001,17246.492037
18.742079,745,17260.613
3.790181,137,17263.508998
24.910976,1001,17281.475991
10.135196,1001,17299.221915
6.794538,295,17305.240687
24.35439,973,17322.447068
24.434192,1001,17340.32058
16.040333,485,17349.280045
1.640681,104,17351.633819
9.648001,1001,17369.837313
12.491464,572,17380.705295
12.745648,643,17392.81271
6.179481,292,17398.538146
6.215489,435,17407.038711
14.570263,1001,17425.407413
14.470389,1001,17444.078757
8.852542,388,17451.302662
3.662759,149,17454.448248
10.5765,1001,17472.805347
13.777648,1001,17491.438636
10.663218,600,17502.45857
4.049471,323,17508.942166
23.539923,1001,17526.945587
29.573244,1001,17545.094353
9.970795,1001,17563.027261
9.610782,397,17570.83965
3.463466,140,17573.749006
31.963179,1001,17591.274859
20.85824,1001,17610.10146
10.113227,362,17616.805897
5.199042,209,17620.997172
21.079842,713,17633.736741
9.719815,1001,17651.972866
5.933976,451,17660.418169
9.991857,358,17667.091438
9.995149,314,17673.357991
19.812283,993,17690.653998
22.361648,1001,17709.063973
6.433253,696,17721.959901
23.847583,1001,17740.697637
17.713069,536,17750.824579
2.763338,154,17754.078972
2.822625,124,17756.832978
16.336974,1001,17775.010755
26.380475,1001,17792.896538
21.40892,1001,17811.393142
19.970847,724,17824.585546
14.512048,804,17839.792692
17.680148,739,17853.395091
17.436394,1001,17871.355083
18.212402,1001,17889.588715
25.593066,839,17904.495131
16.586204,1001,17922.687104
6.168736,233,17927.233759
15.894223,1001,17945.480775
5.577257,262,17950.592133
6.734404,280,17955.861215
2.874725,139,17958.825126
6.478001,408,17966.575608
21.86005,1001,17984.377187
11.335015,1001,18001.931967
19.230348,703,18014.762531
19.367612,890,18030.520137
24.258974,1001,18048.494137
10.141765,1001,18066.560302
10.928532,1001,18084.455155
12.398555,570,18095.108429
13.73007,909,18112.200774
17.420091,1001,18130.48048
10.645362,1001,18148.553664
5.982355,323,18154.593477
18.848461,1001,18172.495221
5.425989,284,18178.196254
2.24624,149,18181.239521
22.774668,1001,18199.367522
18.099758,1001,18217.298094
18.432332,1001,18235.686116
11.912335,1001,18253.860953
27.811619,1001,18272.12391
9.634667,1001,18290.816932
8.467606,479,18299.686419
5.326194,189,18303.37776
13.102758,414,18311.364509
5.860763,658,18323.549148
7.336839,386,18330.684203
4.273219,169,18334.141987
4.988673,162,18337.413355
4.372748,249,18342.125803
3.425474,138,18345.347277
10.712128,426,18353.00748
4.338824,175,18356.587957
19.730862,961,18373.771677
13.677245,418,18381.724696
15.709781,524,18391.208108
12.825222,1001,18409.657463
26.863857,1001,18427.829825
8.044556,336,18434.522552
18.619717,1001,18453.295629
20.923873,1001,18471.728173
12.728074,1001,18490.521912
14.375013,977,18507.721143
16.826871,744,18521.528613
9.152564,765,18536.073615
28.56508,1001,18553.808743
9.179144,1001,18571.415053
23.52623,1001,18589.689548
23.001445,1001,18607.139188
6.212952,265,18612.181949
4.200877,215,18616.45345
16.309849,1001,18634.974513
22.506141,1001,18653.62923
24.53257,1001,18671.612031
3.769797,316,18678.019406
20.358985,1001,18695.84615
9.490986,634,18707.526776
9.661553,1001,18725.956874
13.632415,689,18738.679204
2.642064,107,18741.134076
6.237674,251,18745.8336
15.799344,1001,18763.596059
14.867015,1001,18781.869253
24.626225,1001,18800.164149
15.584092,698,18812.711157
22.843053,1001,18830.894104
9.309107,1001,18848.952914
20.203308,1001,18867.359641
6.076483,362,18874.028692
25.794441,1001,18892.1544
11.412136,1001,18911.424094
4.993368,298,18917.30613
22.399167,1001,18936.525345
34.646394,1001,18954.297168
15.978628,1001,18972.554178
29.171407,1001,18991.292806
10.677358,1001,19009.846924
9.315728,1001,19028.011789
16.471076,1001,19045.913565
7.155527,431,19054.001142
12.608719,1001,19072.884692
19.67386,1001,19090.809973
17.054711,1001,19109.072388
13.079253,1001,19127.372603
8.238736,1001,19146.242184
16.409642,1001,19164.803822
24.281004,1001,19183.622911
12.846222,1001,19201.309908
14.874656,1000,19219.979841
10.356821,302,19225.660339
5.674185,175,19229.192781
10.472911,1001,19247.217468
25.693342,1001,19265.581516
15.829884,710,19278.491767
15.0253,1001,19296.791942
22.842812,754,19310.57292
2.114488,107,19312.963881
12.306019,1001,19331.192793
9.08506,484,19340.352842
20.875468,1001,19358.814388
9.774348,410,19366.459237
14.857251,480,19375.669857
3.244008,133,19378.498624
17.902359,1001,19396.135213
14.89124,525,19406.56639
20.733128,1001,19424.922204
16.993437,1001,19443.100123
26.430437,1001,19461.103188
3.979579,152,19464.47647
7.179179,326,19471.073114
18.435711,1001,19489.577565
2.616895,190,19493.512606
21.937127,1001,19511.511464
4.596871,158,19514.697694
8.946904,1001,19533.047471
17.835996,1001,19551.043717
7.561345,225,19555.423804
6.658345,516,19564.995285
23.491834,1001,19583.440628
29.356673,1001,19608.159271
6.752291,356,19615.803598
11.416004,420,19624.409858
3.444321,336,19631.4572
6.559225,307,19638.552876
12.862329,1001,19658.12515
11.228006,602,19668.507636
21.532751,1001,19685.672467
13.507146,431,19693.398685
23.839687,672,19705.242603
7.323832,278,19710.258157
-0.028518,1,19710.749262
23.4746,858,19725.878947
5.820317,184,19729.808662
24.087799,1001,19747.18186
19.994057,1001,19765.085351
14.486403,1001,19782.900798
4.076806,215,19787.259617
7.362803,1001,19805.020655
18.171573,1001,19823.308393
24.017604,1001,19841.575995
34.217803,1001,19859.633087
12.444838,1001,19878.243632
22.537585,1001,19897.113372
9.164325,1001,19915.466295
2.298048,152,19918.704193
27.280311,1001,19936.620443
27.629565,934,19953.959371
17.103567,1001,19972.778332
20.441696,868,19988.554106
8.14617,620,20000.323631
15.524644,1001,20018.861516
19.208392,738,20032.65059
19.883528,1001,20051.09003
22.376511,1001,20069.452899
6.52669,214,20073.903754
26.259928,1001,20091.854906
5.795381,422,20100.214422
24.978401,1001,20118.476626
20.799374,1001,20136.717983
22.970438,1001,20155.105185
11.039512,1001,20173.88907
13.939916,773,20188.395192
17.167755,1001,20206.524782
10.156917,1001,20225.640553
15.527013,622,20237.516279
7.617261,350,20244.37814
18.447179,1001,20263.209659
12.634412,367,20270.126169
20.513765,1001,20288.326125
7.475391,856,20304.330511
19.118126,633,20316.5197
22.274123,1001,20334.690787
20.730081,1001,20353.134252
20.725732,1001,20372.239666
10.449561,1001,20390.953207
24.293819,1001,20409.158301
3.703971,178,20412.913098
3.074026,213,20417.671289
10.302928,1001,20436.507054
14.483288,1001,20455.528354
21.652442,1001,20474.185124
13.337557,516,20484.022394
9.911069,1001,20503.013153
19.799028,1001,20521.727013
2.776095,142,20524.956886
24.447805,1001,20543.670057
17.784162,1001,20562.074704
7.600345,253,20567.08127
24.557944,798,20582.483375
10.784009,1001,20601.08777
10.360855,831,20616.812739
12.487069,1001,20635.475533
3.607184,153,20638.84388
19.510036,1001,20657.635522
7.652654,267,20662.864257
24.963398,1001,20681.566953
16.904703,1001,20699.981935
26.162507,1001,20718.102873
24.714177,827,20733.014038
13.067507,506,20742.462108
30.206516,750,20756.76343
7.71257,394,20764.198811
4.343479,162,20767.626945
6.671453,427,20775.696967
27.799556,1001,20794.471831
18.55794,1001,20813.39703
3.462809,137,20816.346388
14.015257,1001,20835.506067
9.491353,411,20843.550702
10.04791,746,20857.438133
2.71939,169,20861.3177
13.215337,1001,20879.643824
13.65772,682,20892.602847
6.917388,199,20896.781927
7.341721,461,20905.499014
3.877994,132,20908.355683
8.904545,309,20914.717594
6.200371,191,20918.56397
7.999122,1001,20937.303093
7.675465,277,20942.710379
21.905446,1001,20961.076947
24.934246,1001,20980.166465
3.856399,146,20983.508951
18.623225,568,20994.770052
25.839671,987,21013.593243
11.029581,1001,21031.930038
7.165043,327,21038.52179
9.125378,1001,21056.786305
22.018911,792,21071.384671
28.925741,1001,21089.675453
6.178405,191,21093.586763
14.800695,1001,21111.957096
19.001244,1001,21130.486008
10.953509,439,21138.504682
16.97201,1001,21157.265813
9.030262,246,21162.147878
2.953651,222,21166.576148
10.900029,268,21172.193522
12.232941,458,21180.961819
18.840318,604,21192.035973
19.958476,1001,21211.108505
24.659725,1001,21229.438016
23.686097,1001,21248.100214
3.978864,187,21251.984275
4.767661,200,21256.095876
9.734861,261,21261.404277
19.534936,1001,21280.093518
9.819508,1001,21299.029537
16.470155,577,21309.906623
9.017642,509,21320.110592
15.228899,572,21330.964986
28.155292,989,21349.220368
6.194577,245,21354.232662
5.089589,356,21361.161402
7.178379,660,21373.864599
18.339612,773,21388.258603
22.65482,1001,21407.190698
10.199198,1001,21426.221405
23.453202,769,21440.72477
14.053857,1001,21459.519685
26.885001,988,21478.195711
30.305672,1001,21496.502309
11.879505,925,21513.393865
13.986821,1001,21532.384361
11.388965,1001,21551.169158
13.131753,1001,21570.069308
26.541293,1001,21588.573316
13.947711,454,21597.116932
6.484169,232,21601.816323
29.852692,1001,21620.212712
17.130171,1001,21638.627358
6.972783,214,21642.976965
14.159135,715,21656.419099
31.739345,1001,21674.989555
23.265816,1001,21693.592566
17.343535,650,21705.737232
13.617034,1001,21724.305967
6.364944,386,21731.826684
3.920406,223,21736.29097
12.02873,453,21745.059448
-0.235125,1,21745.588873
5.01538,210,21749.824079
5.970439,218,21754.167468
17.322924,1001,21773.122969
26.817425,1001,21791.795152
30.397204,1001,21810.149655
11.980732,1001,21828.74245
20.847244,1001,21847.301
20.108826,902,21864.241781
9.08537,937,21881.635306
25.486603,876,21897.954759
14.363898,719,21911.58737
23.146206,1001,21930.229689
8.282846,1001,21949.393038
6.743976,205,21953.637898
16.952014,1001,21972.300752
27.130197,1001,21991.169153
16.048336,1001,22010.216761
5.410607,542,22020.744215
31.04468,1001,22039.627452
31.721177,1001,22058.185045
24.404965,750,22071.855172
35.397819,1001,22090.652543
27.836291,1001,22109.247488
19.683148,716,22122.275554
4.964664,191,22126.167695
16.331258,1001,22145.457583
0.105744,1,22146.002013
20.432303,1001,22164.867025
23.978792,1001,22183.056222
2.784665,171,22186.720592
20.998493,559,22197.260694
18.037521,1001,22216.340555
8.68423,253,22221.390827
9.400847,1001,22240.622332
8.271553,1001,22259.432451
11.2331,395,22267.117474
3.905052,141,22270.098056
17.152878,1001,22288.699626
26.922874,979,22307.401134
13.048412,1001,22326.165528
17.654922,539,22336.169886
17.753849,1001,22354.961561
15.732182,829,22370.160074
9.901748,1001,22389.021121
15.057108,1001,22407.681059
14.514187,440,22415.803879
4.287053,231,22420.678339
31.623147,1001,22439.229818
16.125691,1001,22458.03508
17.409627,1001,22476.771955
18.970858,1001,22495.152033
5.972306,230,22499.936471
7.382875,321,22506.262105
27.957775,1001,22524.840415
26.329808,1001,22543.230601
26.677739,947,22560.783444
29.05513,902,22577.243628
19.802692,1001,22595.840985
6.345794,370,22603.184583
17.028631,1001,22621.503982
13.529339,1001,22640.664282
7.350369,557,22651.834037
17.512515,500,22661.31512
29.4077,1001,22679.969181
9.679512,252,22684.802156
6.937397,192,22688.820771
8.459679,747,22703.083214
29.49485,1001,22721.502531
10.195844,304,22727.449095
11.32062,1001,22746.565747
24.852524,1001,22765.510313
21.913115,1001,22783.897977
17.765054,1001,22802.118569
14.162915,481,22811.177287
7.572759,726,22825.07646
18.827076,1001,22843.607906
30.79522,985,22861.595357
22.037968,1001,22880.03751
3.077183,153,22883.341579
34.013915,1001,22902.067748
1.923701,116,22904.771834
23.096989,675,22917.316739
17.075991,1001,22935.573531
13.420002,487,22944.839892
27.178545,1001,22963.404269
30.598846,1001,22981.873981
30.640061,1001,23000.567676
7.807278,253,23005.552503
4.779529,220,23010.038594
19.85023,1001,23028.9768
14.285241,1001,23047.733982
4.264842,178,23051.546371
15.750118,1001,23070.227874
8.565139,1001,23089.446047
10.388911,1001,23108.173886
11.476427,1001,23126.999701
3.230422,140,23130.008843
11.316246,599,23140.923456
17.206554,1001,23158.987135
10.616265,629,23170.463718
4.493678,155,23174.09793
32.646208,1000,23192.785283
29.811403,1001,23211.443558
31.088691,1001,23229.902464
26.006845,1001,23249.677729
5.443517,302,23255.786731
3.464921,149,23259.15338
2.115499,104,23261.702585
32.850554,860,23277.519517
2.552586,120,23280.194181
6.845006,604,23291.724217
29.362777,1001,23310.019149
12.181882,584,23320.824173
24.711258,1001,23339.315451
25.659115,866,23355.285565
14.492551,389,23362.636531
34.215389,1001,23381.284607
12.887441,1001,23400.482162
12.159331,1001,23419.791776
23.123581,1001,23438.34393
22.410166,870,23454.391322
29.156419,1001,23473.079233
20.098315,697,23486.256413
24.896012,670,23498.981469
21.942253,1001,23517.95733
4.283456,345,23524.521549
5.501049,192,23528.338164
31.907024,1001,23546.945728
11.063245,319,23553.207763
3.385752,133,23556.203632
8.917005,256,23561.378611
13.844755,1001,23580.214194
9.888493,299,23586.027874
2.138875,123,23588.698607
33.412814,1001,23606.920575
13.09249,546,23617.481737
16.162486,684,23630.227391
18.082005,557,23640.843936
19.612096,466,23649.837058
30.281098,1001,23668.554111
2.197556,128,23671.442367
2.358386,139,23674.428563
25.729846,1001,23693.138278
12.084281,526,23703.400314
4.677026,146,23706.523641
12.330352,355,23713.385004
36.434378,1001,23731.935855
23.281881,1001,23750.623266
16.560337,1001,23769.703389
10.227134,1001,23788.956482
17.946962,1001,23807.942413
4.736924,171,23811.854089
26.005279,1001,23830.61309
32.454851,1001,23849.531108
28.502271,1001,23868.132922
21.004562,535,23878.095819
6.531331,275,23883.560935
7.256865,229,23888.450956
17.04217,1001,23907.320078
8.593071,318,23913.54104
11.959625,442,23922.202506
29.985192,1001,23940.842482
8.677446,413,23948.59046
16.569455,656,23960.906957
17.834501,1001,23979.386564
24.74341,1001,23998.088945
6.499745,416,24006.032149
31.405862,1001,24024.733156
18.294752,1001,24043.260725
27.787976,1001,24061.866767
3.749395,223,24066.309695
28.71771,1001,24085.196668
8.396631,589,24096.298368
1.879061,104,24098.775275
5.221986,220,24103.202764
9.427441,353,24109.84391
12.494802,1001,24128.277373
20.444068,602,24139.86691
1.806628,95,24142.137809
4.955046,481,24151.088765
33.866978,923,24167.829263
11.739903,335,24174.341391
9.53034,261,24179.487868
2.74186,248,24184.410519
8.77744,242,24189.066457
8.616769,347,24195.866437
32.725872,820,24211.826106
5.29393,165,24215.481233
22.470955,821,24230.963118
12.635261,1001,24249.616118
6.768002,208,24254.134017
4.975063,278,24259.598338
2.117002,138,24262.613851
4.066204,139,24265.586361
16.420083,1001,24284.426825
23.309899,611,24295.345995
19.975531,958,24312.946647
3.104976,209,24317.225618
33.28225,1001,24335.761394
25.409968,1001,24353.886233
20.686064,648,24366.09087
16.890516,602,24377.393491
4.145322,153,24380.622252
10.956565,283,24386.402567
6.269083,190,24390.573157
18.021975,1001,24409.065703
11.140009,405,24416.816258
33.050942,1001,24435.531463
13.533962,422,24443.71788
3.18712,136,24446.666704
4.842474,174,24450.277505
15.528071,1001,24468.329567
18.338266,493,24477.215145
-0.880259,1,24477.822714
30.019389,1001,24497.053228
10.668562,1001,24515.628409
6.589511,192,24519.699425
10.044977,1001,24538.27867
18.535633,637,24550.263215
7.583961,437,24558.550508
2.862351,137,24561.478777
24.711343,1001,24580.05616
13.229934,388,24587.269949
7.443826,258,24592.213744
6.769206,200,24596.43284
4.923684,442,24604.629869
3.096275,158,24607.926628
4.690602,251,24612.818842
34.898865,1001,24631.463191
29.019414,1001,24649.629899
4.613397,241,24654.407526
24.119714,1001,24672.613219
12.986259,626,24684.439345
14.049665,708,24697.646457
17.085134,578,24708.828748
34.40857,1001,24727.290922
14.502758,393,24734.499215
9.444459,257,24739.407996
24.291786,948,24756.761782
20.209279,1001,24775.388445
1.563305,91,24777.527062
22.219356,807,24792.085994
30.375222,1001,24810.195291
35.170547,1001,24828.414818
3.590774,135,24831.388933
1.414168,90,24833.522209
16.954386,672,24846.047149
13.071913,324,24852.026052
21.435508,530,24862.459286
7.875131,219,24866.948771
18.551034,1001,24884.783254
8.473663,477,24893.966128
17.852423,519,24903.498572
30.645047,1001,24921.637905
3.946917,229,24926.131749
11.192623,442,24934.5257
22.602332,595,24946.133971
2.325207,166,24949.710987
2.569694,113,24952.20939
2.993311,156,24955.504003
6.220381,540,24965.552544
2.613193,152,24969.034123
6.365346,325,24975.312138
24.601238,1001,24993.783696
5.366906,224,24998.240484
2.893628,135,25001.197537
21.647748,779,25015.155058
0.980163,84,25017.087323
31.589262,1001,25035.702589
18.925886,680,25048.02418
31.170602,1001,25066.411221
6.054428,523,25076.418118
5.824795,187,25080.195391
9.939508,418,25087.978401
17.254213,462,25096.837246
-0.267965,27,25097.992693
21.410081,1001,25116.292231
8.486259,251,25121.269159
3.305825,146,25124.20892
13.928695,685,25136.692563
2.841977,147,25139.771635
26.110338,1001,25158.487497
29.08989,803,25173.81779
23.230793,768,25187.683278
4.663273,198,25191.784423
11.516087,288,25197.392354
21.209108,1001,25215.664274
3.948435,229,25220.23708
19.359258,597,25231.210091
20.713009,548,25241.351371
36.430855,1001,25259.717161
3.894087,225,25264.377961
6.003783,250,25269.575214
17.070639,1001,25287.983178
24.123453,609,25299.595578
13.05969,878,25315.575594
36.311455,1001,25333.742563
16.827778,1001,25352.391066
6.966873,196,25356.346503
29.71951,1001,25374.975882
3.66854,198,25379.071572
14.043009,1001,25397.775955
11.528875,329,25404.276992
27.674222,1001,25423.01918
31.688378,1001,25441.734817
9.915024,1001,25460.019157
2.55164,122,25462.823813
12.589985,352,25469.454503
16.454643,1001,25487.873359
12.603111,1001,25506.670767
24.844356,810,25521.735969
8.843297,247,25526.652283
10.791934,395,25534.202787
3.013804,124,25537.081222
22.33743,999,25555.392172
10.937364,551,25565.478354
10.100628,1001,25584.195645
12.857437,1001,25603.499568
12.724843,427,25611.775548
7.585111,781,25625.815763
2.485999,114,25628.364753
30.535236,1001,25647.109778
1.036686,83,25649.107757
17.64996,491,25658.42419
23.613513,1001,25676.463937
32.135145,1001,25694.717412
4.097139,172,25698.285416
29.521439,1001,25716.626785
9.575224,948,25733.943937
19.648316,1001,25752.318438
14.991124,452,25760.903321
9.441159,1001,25779.219911
5.934066,180,25782.786613
5.886943,190,25786.630387
7.131959,420,25794.457021
12.231691,1001,25812.909254
8.985373,473,25821.924011
14.09485,636,25833.99233
8.343307,249,25838.985057
27.863326,1001,25857.603522
22.635852,1001,25876.064791
9.724234,417,25884.294653
6.334636,219,25888.987612
10.322575,532,25899.205923
4.02653,144,25902.339504
26.613979,952,25920.236953
27.85825,1001,25939.632823
12.052586,318,25946.516017
5.378733,174,25950.597726
4.446942,154,25954.315375
5.452185,214,25958.894294
14.93644,717,25972.344823
26.610093,1001,25990.603335
22.462916,984,26008.964202
5.528176,504,26018.753505
1.453799,75,26020.607393
12.498004,437,26029.00924
23.612873,1001,26047.458014
6.157143,189,26051.368407
28.255097,1001,26070.84958
3.896679,176,26074.446558
22.950252,645,26086.587803
