#{"t_start": 1641254759.786234, "env_id": null}
r,l,t
10.025069,237,16486.695315
14.947993,1001,16532.440324
8.813393,221,16541.692614
18.573823,409,16559.747055
6.734682,189,16568.431815
7.259649,196,16576.859049
3.910438,124,16584.5273
4.151151,125,16589.768398
15.196191,454,16610.785149
3.532742,110,16615.496446
9.747493,234,16626.518473
4.208712,144,16632.957567
2.601105,100,16638.114112
2.767097,106,16642.815862
2.962216,103,16646.930254
6.495414,182,16655.806747
3.429865,121,16661.426361
3.520774,123,16668.065988
5.996397,169,16675.642452
13.713827,525,16699.133486
4.093766,126,16705.036511
5.645841,149,16712.612576
3.615516,121,16718.594923
25.248288,663,16751.026897
5.203104,248,16762.049673
2.338806,89,16766.448467
2.337588,97,16771.177795
11.790535,346,16785.997279
3.774305,127,16791.870316
14.726663,957,16836.422874
2.982357,104,16842.557265
5.477086,285,16855.422982
6.865045,343,16870.467593
10.536822,261,16881.903766
14.630186,1001,16926.600573
0.573809,44,16928.790585
16.525086,454,16951.415308
15.049879,420,16971.299994
16.207396,1001,17012.834826
4.772058,143,17019.681198
5.504345,146,17027.955944
8.754187,248,17037.81425
7.175181,200,17046.505326
11.486562,464,17066.859304
12.274207,390,17084.452452
5.976396,176,17092.655587
14.270488,360,17108.922667
8.594832,213,17118.729334
1.168944,56,17121.294724
13.547203,371,17136.215894
17.823344,404,17153.499787
9.715785,1001,17193.956184
5.290047,150,17200.830054
7.300349,185,17209.195081
5.306302,168,17215.906286
1.017952,61,17218.71943
1.898721,78,17222.12397
2.652453,100,17226.420419
8.488782,323,17240.762064
10.111906,264,17253.712595
10.153912,239,17263.989694
10.168494,1001,17309.777555
17.91548,383,17326.899967
6.435526,165,17334.422764
2.215747,87,17338.382739
2.361446,102,17343.968458
6.823989,176,17352.157652
16.503959,483,17373.380679
10.354389,1001,17418.103203
13.438552,285,17431.390769
8.365686,1001,17475.112792
19.649309,652,17505.029443
14.022207,306,17517.356611
18.732216,400,17536.041465
4.096221,117,17542.582564
7.273592,190,17551.885879
18.270087,1001,17595.913228
11.919912,587,17622.160593
16.560846,359,17638.809474
18.635911,433,17657.473298
11.855666,488,17676.753245
2.769411,97,17680.77639
22.520714,712,17709.324222
6.911912,175,17716.707248
8.138413,198,17724.838686
6.490817,174,17733.085137
3.007189,107,17738.126034
3.847751,122,17743.705419
20.544731,715,17772.462665
10.457073,268,17782.615486
34.757805,933,17818.607896
15.860835,1001,17859.343823
12.069729,333,17872.833064
2.216504,97,17876.670938
10.917123,332,17889.929118
18.213071,1001,17932.264643
12.030976,288,17942.600608
8.654691,767,17976.70867
9.278727,342,17990.59458
8.21672,206,18000.286058
5.398409,354,18013.930932
3.94867,122,18018.649201
4.207065,125,18023.474787
10.334876,226,18031.726239
11.187648,282,18045.25803
9.315154,236,18053.794323
11.680762,261,18064.169176
14.199789,361,18077.861214
1.057444,61,18081.467393
10.9583,238,18090.990168
13.047649,1001,18132.251289
8.671473,327,18145.697644
3.531098,115,18151.015075
2.283139,143,18157.756694
7.69123,1001,18198.36288
5.030315,140,18203.694438
22.956021,1001,18243.806096
14.10353,1001,18284.295626
24.316537,1001,18324.728853
9.65085,1001,18366.309422
0.893774,51,18369.035262
13.285158,524,18391.324146
4.575469,150,18397.799775
1.99977,94,18401.919424
9.489644,337,18415.254707
5.269431,152,18422.492999
8.505039,207,18430.749729
5.088501,144,18436.320967
-0.250866,1,18436.964961
22.905609,719,18465.285986
10.115483,238,18474.675376
0.991765,54,18477.071099
2.104104,85,18481.516348
8.950023,356,18495.604154
2.425291,92,18500.23954
17.64116,522,18521.541718
2.010906,96,18525.46261
8.984435,219,18534.711354
14.028544,447,18554.628985
7.709419,183,18563.092153
5.35129,154,18570.500222
10.092924,245,18581.387193
5.223557,145,18588.032394
12.442957,1001,18628.865269
4.784426,135,18635.680307
15.794383,329,18650.671555
15.259638,318,18664.280235
7.623222,193,18673.074126
8.121664,207,18681.99022
12.666665,332,18695.158263
35.172757,715,18724.907447
9.649961,237,18734.351174
13.5748,284,18747.312657
9.56782,235,18757.152147
7.254429,174,18763.524977
1.859642,80,18768.77066
10.001546,1001,18809.141226
4.033227,125,18815.456539
8.73836,1001,18857.224558
8.233126,389,18873.307401
3.106146,106,18878.797053
7.011705,188,18887.099177
3.14033,112,18892.587695
8.991088,247,18903.094682
31.039522,1001,18945.394452
5.350291,152,18951.636734
6.940983,182,18958.550471
20.23408,461,18976.534148
11.947122,278,18989.101037
6.635063,165,18996.584228
10.297143,228,19004.814484
16.649234,352,19017.747115
23.096027,1001,19057.403039
22.327481,461,19076.126165
18.967369,429,19093.981442
20.084669,670,19121.560816
4.906439,134,19127.046846
10.938061,318,19139.729886
3.236538,102,19144.114976
21.208409,416,19162.639479
5.539173,154,19168.804433
6.164956,274,19178.751821
15.700167,360,19194.568905
21.480824,854,19230.6966
20.188853,481,19250.284245
6.515146,179,19257.613284
6.651344,260,19267.839763
15.601634,383,19285.162725
2.781066,105,19290.165584
-0.121671,12,19291.127338
7.371081,181,19298.699301
11.747893,249,19309.947237
3.267979,111,19314.633882
14.267638,391,19331.190812
8.044921,1001,19372.475024
7.886506,192,19380.012993
12.318513,300,19392.159749
4.474274,127,19397.893344
-0.16829,8,19398.725067
22.585565,723,19427.317569
4.166615,139,19433.012092
8.838899,234,19442.90184
9.313289,211,19452.55607
4.803828,576,19473.864338
6.513807,441,19492.88375
11.527745,643,19517.12006
11.177399,521,19539.563082
5.725568,156,19546.244083
5.083526,147,19552.624962
4.802581,140,19557.836273
8.797825,257,19566.982202
13.437166,383,19583.257235
0.433079,43,19585.664757
3.979143,128,19590.990351
4.600895,165,19597.577512
19.922994,403,19613.838678
1.229104,74,19617.441864
5.28513,143,19623.455559
8.112135,195,19631.220877
6.063861,176,19639.222648
6.660292,188,19646.6271
13.146225,293,19659.686397
11.191572,256,19670.738446
7.947288,467,19688.734021
8.135743,1001,19727.60706
3.143962,116,19732.51479
3.532833,112,19737.273773
15.619243,342,19752.827927
5.684952,163,19760.226335
3.792059,149,19766.206511
11.935602,274,19777.584896
3.028923,101,19781.980905
14.76626,541,19802.965004
4.155923,175,19809.444676
4.098666,134,19814.992846
14.515677,332,19828.74559
21.485288,611,19851.616281
14.938524,341,19866.662735
1.5101,87,19870.144075
1.988453,127,19875.954767
2.909515,104,19879.966948
11.111836,299,19893.376142
14.554702,316,19905.7158
15.666706,499,19925.642654
22.373624,512,19946.476919
13.957913,333,19961.517905
16.377549,627,19987.272533
16.13466,355,20002.066815
4.159571,125,20006.906539
15.896085,481,20026.697626
2.482697,93,20030.897399
5.164756,541,20053.323723
4.716999,216,20061.417047
2.325571,116,20066.406852
10.145609,232,20077.570069
7.053527,190,20085.673376
7.580073,207,20093.935601
31.574202,612,20119.461206
3.324401,120,20125.28065
16.590713,342,20139.829189
16.069038,349,20153.680055
8.028253,196,20161.651856
7.511348,190,20171.154631
8.893639,1001,20211.8394
4.523954,128,20217.81207
12.753216,1001,20259.086639
5.64358,379,20274.434651
13.113385,457,20293.613287
9.245311,220,20303.143455
19.356784,471,20321.381976
3.980178,121,20326.501666
6.116999,175,20334.530199
9.348963,217,20343.804748
13.789936,304,20356.565614
8.727754,202,20364.874874
23.343481,485,20386.28573
20.163612,1001,20427.046903
9.151641,1001,20468.146124
2.424867,101,20472.554554
15.912216,1001,20513.158278
11.302098,268,20524.251068
10.532932,253,20533.64261
5.55928,156,20540.542336
3.532668,297,20554.80109
8.491944,207,20564.238821
12.231343,288,20576.485826
2.955717,102,20581.750695
3.804113,127,20587.338588
8.955981,308,20600.172455
13.057709,479,20619.041084
16.294546,408,20636.883048
7.682764,1001,20676.897464
4.926005,147,20682.862376
4.427091,133,20688.355952
9.451081,355,20701.439709
32.20095,645,20727.234243
22.696904,449,20745.489066
8.034817,200,20754.431209
12.440873,1001,20798.23534
15.01867,450,20816.368511
14.718369,326,20830.900743
8.087422,218,20839.565515
5.747078,164,20847.424512
17.059653,371,20861.649752
40.170201,1001,20904.848333
23.062215,500,20923.215688
3.743797,132,20928.762167
3.714936,317,20942.828593
11.83924,1001,20980.915389
4.05504,126,20986.617437
6.323213,167,20994.170273
6.326395,343,21007.755089
10.452801,238,21018.403908
12.424711,261,21028.473304
9.673932,589,21051.287771
25.023927,641,21078.323101
12.378348,455,21097.756328
16.313718,537,21118.031553
-0.253512,1,21118.64043
14.708244,740,21148.767217
6.464971,162,21155.704265
13.064216,1001,21195.673905
26.939534,822,21229.970453
19.750611,446,21247.988771
23.148626,544,21269.460285
16.210591,347,21282.745289
4.819291,270,21293.437543
11.986635,302,21307.712789
4.826218,132,21313.837067
11.247283,272,21325.451841
24.10434,527,21346.622081
6.574767,198,21355.911692
8.078944,230,21364.732614
8.032114,202,21373.169606
8.695315,214,21381.405624
10.262978,1001,21422.030463
12.249869,263,21433.440255
29.17569,544,21454.716279
6.849901,182,21461.840555
7.299386,184,21469.054727
12.776958,282,21481.789898
4.901016,135,21487.456284
23.890139,466,21506.030525
13.156311,280,21518.12019
6.638685,186,21526.479209
23.069461,454,21545.677178
24.829909,971,21584.468191
6.629697,177,21592.034224
8.142693,209,21601.824829
24.477381,555,21623.219193
13.384026,311,21635.215295
10.219149,1001,21672.998635
11.672648,292,21685.966211
25.859995,1001,21723.638262
5.999936,172,21731.378077
10.522012,1001,21769.689173
6.076247,160,21777.077065
8.926884,388,21792.713132
25.145652,532,21813.685985
6.700042,230,21822.560792
13.454481,396,21838.098824
3.705543,186,21847.596539
17.354728,528,21867.892209
23.09365,1001,21908.624696
5.048515,147,21915.1388
9.710251,294,21927.615382
8.626708,291,21938.612251
3.483901,119,21943.244875
5.172739,152,21948.977466
21.85962,567,21972.739529
9.490489,992,22011.04287
26.960993,542,22031.457709
5.333718,149,22037.988784
10.692385,1001,22080.645315
5.734762,153,22087.568729
9.82144,360,22103.087046
9.213192,220,22112.939917
2.328455,87,22116.839395
7.196414,188,22124.171479
11.009596,242,22134.850366
7.803133,242,22145.475057
8.769037,247,22155.785828
16.773434,356,22169.924624
5.714387,153,22176.986656
11.583122,1001,22218.896853
9.563035,1001,22258.08092
8.970703,1001,22298.245829
14.066412,1001,22340.167047
16.285995,1001,22381.19822
8.497822,195,22391.095049
2.926807,99,22395.412209
7.872442,207,22403.932774
1.491099,80,22407.639019
3.106701,101,22411.583892
7.401996,242,22420.862579
3.322919,103,22425.328594
4.971232,134,22431.770916
5.577843,157,22439.556728
8.07728,210,22448.11927
11.836662,1001,22486.783531
3.799545,127,22492.502954
8.825945,1001,22533.204522
9.446007,1001,22572.912854
7.099861,178,22580.004899
17.657113,378,22595.071104
7.848542,195,22604.359555
2.651322,98,22608.845688
9.743063,354,22624.377344
6.353055,193,22632.201071
2.085917,87,22636.250782
3.37735,111,22641.590724
24.438656,475,22661.791777
13.371853,334,22676.041747
18.927991,584,22701.500555
1.358147,90,22705.650458
17.924782,438,22723.001562
8.927649,215,22732.564218
22.754077,1001,22772.047915
7.003647,208,22781.224348
7.420648,190,22789.319497
17.878448,392,22803.76404
11.243338,247,22814.318372
24.884306,808,22845.529867
6.636381,172,22852.947967
13.537727,351,22867.613292
14.883223,1001,22908.348408
33.658181,1001,22949.147803
4.921417,145,22955.597805
10.619933,1001,22996.764736
6.232524,174,23003.696043
18.492452,588,23028.185359
31.655626,605,23050.80812
11.188362,597,23073.842401
5.846167,153,23080.550992
10.237088,242,23090.654813
16.312098,322,23104.199717
10.387878,1001,23143.21171
3.977765,137,23149.912779
0.569481,34,23151.553425
2.578327,93,23155.226544
10.317603,261,23166.087988
13.36439,275,23177.361527
19.926432,438,23196.040495
6.618231,170,23202.545422
8.10441,202,23211.600471
4.858991,139,23216.976218
5.53724,151,23222.841428
13.872779,280,23234.801683
7.020974,196,23242.211233
4.122726,127,23248.609719
24.074987,618,23274.450348
16.583525,802,23304.780025
17.29601,357,23319.677985
4.980101,147,23325.719229
8.886285,258,23336.060591
4.130533,129,23341.849307
7.218244,191,23349.781886
6.878684,194,23358.424163
6.686303,182,23365.159692
8.013667,251,23374.677185
11.242623,259,23386.024811
13.528469,302,23398.914026
